item,name,type,category,subcategory,label,countryLabel,subclass_ofLabel,text_distribution,std_text,avg_text,len,entropy_text,gini_text,sum_over_texts,ref_distribution,std_ref,avg_ref,sum_over_ref,entropy_ref,gini_ref,h_adj_descr,h_nat_descr,h_adj_engtext,h_nat_engtext
http://www.wikidata.org/entity/Q597600,Cuban Institute of Radio and Television,entity,politics,government agency,cultural exclusive,Cuba,0,"[198, 1951, 5479, 8698, 388, 7912, 355, 928]",3341.934542203812,3238.625,8,-322660.10287198715,-173257746,25909,"[3, 4, 5, 2, 4, 1, 1]",1.456862718169367,2.857142857142857,20,-34.36452797660028,-71,0,1,1,1
http://www.wikidata.org/entity/Q7367,Culicidae,concept,biology,animal,cultural agnostic,0,Animalia,"[8763, 3558, 530, 538, 1113, 192, 6736, 924, 7341, 969, 298, 41, 534, 3724, 409, 4395, 456, 7293, 1177, 2400, 2003, 17357, 943, 2362, 3824, 2486, 3864, 742, 12364, 723, 833, 98, 139, 3335, 4925, 803, 18193, 25, 11374, 31558, 1877, 4876, 27872, 14712, 22438, 4846, 16673, 1301, 7468, 905, 83974, 1857, 8652, 1658, 3589, 178, 3218, 3524, 270, 2662, 4997, 7339, 11319, 486, 8556, 45, 836, 159, 616, 553, 55646, 12491, 3818, 699, 1701, 163, 50, 2234, 156, 4114, 5298, 80, 870, 69, 3283, 1241, 1079, 8658, 474, 383, 4690, 2365, 1639, 1391, 4232, 98, 297, 4601, 6015, 122, 8177, 2638, 18673, 1854, 13853, 391, 13306, 748, 409, 2385, 5017, 47, 122, 7990, 577, 7374, 314, 3906, 21691, 22, 406, 2086, 69, 302, 2445, 3954, 5040, 128, 5569, 19712, 656, 4958, 13730, 7556, 10081, 8014, 11971, 247, 590, 25, 11051, 137, 4643, 1169, 2705, 495, 1388, 4608, 4830, 3981, 28, 2054, 15845, 1538, 1265, 244, 1426, 10775, 1531, 1336, 69, 1195, 818, 26, 280, 565, 13308]",9215.444519154287,5024.538922155689,167,-11382590.77263423,-18398458313,839098,"[17, 2, 2, 3, 2, 13, 4, 1, 4, 1, 5, 6, 3, 6, 7, 32, 1, 9, 12, 6, 14, 4, 20, 1, 2, 2, 13, 49, 1, 2, 47, 3, 137, 45, 34, 2, 54, 2, 26, 128, 3, 14, 2, 7, 1, 4, 3, 1, 11, 13, 4, 2, 1, 2, 17, 2, 1, 1, 9, 32, 1, 15, 7, 1, 5, 2, 3, 4, 1, 2, 19, 1, 4, 2, 3, 3, 8, 19, 8, 36, 1, 6, 1, 2, 16, 1, 10, 3, 37, 18, 12, 10, 2, 12, 3, 10, 14, 3, 4, 6, 1, 2, 3, 20]",20.43044331514259,11.471153846153848,1193,-5620.33673272823,-57094,0,0,10,0
http://www.wikidata.org/entity/Q8690,Cultural Revolution,entity,history,historical event,cultural representative,People's Republic of China,0,"[71375, 4463, 2856, 38268, 26636, 2830, 1174, 957, 859, 14419, 7447, 24194, 24543, 28856, 65241, 19588, 9330, 731, 25484, 410, 1721, 270, 7008, 1064, 1346, 87337, 29551, 97789, 33970, 52519, 11435, 3369, 5378, 35137, 57430, 770, 2019, 380, 18338, 1069, 285, 7733, 66558, 363, 2187, 9666, 53343, 29527, 11887, 1396, 617, 2210, 21294, 742, 25782, 987, 6818, 4299, 38709, 1023, 1014, 1753, 7646, 546, 723, 16261, 32211, 24669, 2821, 6324, 6063, 3099, 4278, 26014, 2596, 108997, 40474, 1671, 23649, 6385, 11222, 4694, 918, 30556, 2054, 184, 3240, 2922, 8345, 17627, 11714, 34459, 16313, 10529, 2711, 2206, 109140, 3534, 5006, 12043, 244, 1793, 38358, 9961, 2517, 1874, 184, 5739, 390, 3550, 46324]",23110.667796306418,16401.18918918919,111,-27472022.400594316,-89144318981,1820532,"[131, 2, 8, 2, 1, 5, 3, 19, 38, 5, 19, 1, 7, 1, 8, 66, 8, 2, 41, 100, 6, 7, 36, 4, 3, 32, 2, 3, 16, 1, 20, 57, 9, 75, 4, 4, 8, 82, 2, 3, 56, 8, 18, 1, 3, 48, 2, 5, 1, 5, 1, 14, 54, 7, 12, 4, 5, 56, 16, 7, 1, 2, 1, 5, 6, 1, 16, 2, 33, 13, 13]",25.6599618884797,17.704225352112676,1257,-6573.618003363024,-69002,0,1,11,5
http://www.wikidata.org/entity/Q247979,curia,concept,politics,government,cultural representative,0,government,"[1151, 2354, 2550, 2758, 3247, 172, 755, 906]",1049.506066859549,1736.625,8,-153721.1214205721,-32938634,13893,"[1, 4, 4, 4, 5, 4]",1.247219128924647,3.6666666666666665,22,-43.60964047443681,-89,0,0,0,0
http://www.wikidata.org/entity/Q5203792,D. Rajarathinam,entity,politics,government,cultural exclusive,0,0,"[419, 378]",20.5,398.5,2,-6886.355532075593,-318444,797,"[10, 4]",3.0,7.0,14,-41.219280948873624,-115,1,0,1,0
http://www.wikidata.org/entity/Q11639,dance,concept,sports,sport,cultural agnostic,0,performing arts,"[11504, 3837, 172, 2090, 3012, 4677, 391, 3460, 4707, 507, 112, 2899, 2809, 457, 5560, 754, 8397, 1261, 8857, 1500, 370, 7352, 615, 25, 17139, 300, 872, 799, 5751, 239, 26867, 499, 249, 1148, 560, 1314, 626, 4071, 631, 2805, 1169, 6087, 31644, 856, 5598, 37190, 26053, 26946, 2309, 44987, 2770, 10532, 735, 14095, 697, 7411, 16358, 2280, 661, 59, 1866, 589, 713, 9080, 416, 679, 26917, 1913, 6072, 85, 9845, 3823, 556, 3640, 8461, 3256, 4356, 8007, 374, 1231, 208, 949, 26044, 329, 5521, 453, 2656, 403, 11716, 1538, 5691, 3248, 14134, 10569, 19, 643, 415, 1536, 3185, 1579, 644, 409, 966, 378, 526, 2399, 2338, 864, 12384, 427, 1992, 4516, 3582, 671, 7652, 5149, 351, 1645, 1313, 1745, 729, 1124, 7838, 3597, 2384, 4314, 687, 581, 789, 325, 591, 1336, 2132, 508, 8213, 2447, 8877, 1045, 3901, 266, 22526, 219, 4120, 89, 506, 949, 966, 3591, 5140, 4172, 3145, 6956, 2484, 1256, 530, 6155, 11408, 382, 6388, 535, 1523, 8120, 127, 344, 656, 2611, 2565, 305, 1700, 654, 17508, 12752, 9809, 875, 2020, 7570, 1359, 1804, 123, 1667, 1042, 248, 64, 1459, 2171, 2476]",6943.6035569037,4435.758064516129,186,-10926943.146346975,-12627461872,825051,"[8, 3, 1, 3, 2, 1, 4, 3, 12, 8, 4, 13, 6, 2, 1, 6, 18, 3, 1, 10, 25, 30, 5, 6, 2, 1, 3, 30, 5, 1, 5, 6, 1, 5, 36, 13, 1, 1, 7, 14, 1, 1, 60, 1, 2, 9, 6, 1, 5, 7, 1, 3, 7, 1, 14, 20, 1, 5, 1, 2, 3, 1, 2, 8, 5, 3, 17, 1, 2, 16, 1, 2, 1, 1]",9.645742994994894,6.986486486486487,517,-1913.4200946772776,-10496,0,0,15,6
http://www.wikidata.org/entity/Q765,Dario Fo,entity,performing arts,theatrical director,cultural representative,0,0,"[359, 25891, 998, 1433, 2741, 5439, 617, 514, 3805, 1001, 2140, 3705, 1766, 5241, 9757, 2042, 815, 15143, 13074, 36024, 1364, 25251, 220, 1978, 8542, 2439, 7613, 249, 17784, 610, 246, 1628, 154, 7375, 46, 3187, 5559, 5681, 984, 735, 360, 1009, 60950, 2689, 9072, 4660, 1996, 1586, 645, 2712, 654, 945, 405, 2530, 1180, 1820, 260, 10202, 3546, 1463, 4160, 220, 763, 10455, 51, 8656, 5312, 3534, 5322, 5438, 606, 580, 126, 1070, 801, 1712, 3892, 746, 4927, 162, 3267, 2078, 463, 10856, 51, 38405, 820, 3105, 232, 105, 68, 139, 273, 979]",8971.497055277703,4810.723404255319,94,-6140579.09076967,-9741296993,452208,"[110, 13, 11, 6, 8, 8, 2, 5, 8, 4, 7, 2, 14, 19, 121, 9, 3, 5, 1, 15, 1, 2, 12, 6, 3, 19, 1, 1, 61, 5, 62, 6, 3, 1, 1, 1, 1, 4, 19, 6, 2, 3, 30, 4, 7, 21, 2, 19, 13, 1, 3, 1, 1, 15, 4, 9, 5, 114, 2, 1]",25.927093293824253,14.05,843,-4347.7126410393985,-52176,1,0,7,7
http://www.wikidata.org/entity/Q15647884,Dato Sri Tahir,entity,politics,government,cultural representative,0,0,"[112, 2160, 10350, 213, 770]",3883.805041450974,2721.0,5,-171760.6504336931,-112438912,13605,"[4, 9, 16, 3, 9]",4.621688003316537,8.2,41,-133.8135375281251,-442,1,0,1,1
http://www.wikidata.org/entity/Q850794,dhoti,concept,fashion,traditional costume,cultural exclusive,0,loincloth,"[729, 2155, 2870, 1027, 2120, 1952, 71, 4918, 872, 1943, 423, 2294, 616, 2790, 619, 1950, 819, 1250, 727, 832, 676, 729, 206, 509, 666, 1009, 807, 431, 1499, 877, 2058, 1509, 371, 564, 1522, 1268, 310, 644, 7078, 1152, 353, 2025, 804, 444]",1256.7933648708809,1329.2727272727273,44,-634546.3540290592,-147245803,58488,"[12, 6, 5, 6, 15, 3, 50, 1, 2, 4, 5, 3, 1, 3, 2, 12, 13]",11.256678140915556,8.411764705882353,143,-555.4444782400238,-3356,0,0,3,0
http://www.wikidata.org/entity/Q430,dinosaur,concept,biology,animal,cultural agnostic,0,Animalia,"[29702, 3848, 709, 466, 806, 3116, 82716, 839, 593, 2356, 664, 366, 1715, 678, 287, 16104, 15480, 15372, 16111, 20374, 71581, 28466, 2865, 1655, 76467, 67, 218, 185, 1632, 908, 83112, 1791, 20872, 12290, 68258, 1302, 23097, 91203, 18712, 108772, 4426, 35803, 435, 18630, 264, 27569, 1041, 1153, 84783, 9496, 169, 541, 688, 566, 24686, 698, 3961, 2153, 3488, 243, 1295, 54523, 972, 2620, 8642, 99, 81487, 6903, 2742, 37191, 267, 1057, 404, 1448, 82144, 416, 22651, 1801, 1444, 1487, 4742, 1991, 4285, 7839, 3502, 669, 13258, 815, 8293, 255, 2730, 5455, 6027, 3087, 10666, 5853, 183, 1165, 538, 70070, 13689, 185, 3675, 548, 1708, 7618, 43, 7595, 42830, 4884, 1256, 98993, 3836, 15157, 3063, 22333, 2930, 4286, 579, 5412, 82787, 2729, 9094, 637, 81376, 1018, 26178, 49270, 1301, 63792, 2671, 2132, 653, 64, 959, 8397, 19810, 15152, 4173, 952, 17781, 280, 3261, 4170, 21107, 15490, 33826, 2956, 8490, 16441, 3748, 11191, 8962, 2310, 46670, 5803, 68, 19409, 2917, 3101, 1251, 41420, 372, 470, 2033, 104, 736, 288, 205, 653, 4467, 20899]",23636.507569356716,14082.60465116279,172,-36802304.504389234,-130204729939,2422208,"[69, 1, 1, 174, 2, 1, 1, 1, 3, 32, 15, 24, 26, 35, 183, 42, 1, 140, 1, 317, 24, 15, 124, 23, 1, 34, 259, 10, 2, 53, 69, 25, 34, 7, 7, 14, 1, 3, 10, 1, 173, 2, 2, 1, 2, 3, 10, 1, 1, 1, 3, 2, 1, 1, 11, 4, 4, 1, 11, 19, 9, 1, 1, 52, 24, 54, 4, 1, 2, 1, 1, 1, 140, 133, 4, 3, 9, 31, 24, 6, 21, 1, 38, 6, 34, 3, 12, 1, 1, 9, 13, 7, 1, 4, 11, 1, 1, 1]",54.76943075846231,27.59183673469388,2704,-17344.27341407696,-368577,0,0,6,7
http://www.wikidata.org/entity/Q3290343,Dione Lucas,entity,food,cook,cultural exclusive,0,0,"[789, 1551, 3238, 1449, 512]",949.4426575628462,1507.8,5,-81613.93794841529,-15874510,7539,"[4, 3, 10, 4, 2]",2.8000000000000003,4.6,23,-55.974168451037094,-144,1,0,3,0
http://www.wikidata.org/entity/Q130857,disc jockey,concept,music,musician,cultural agnostic,0,musician,"[2175, 1452, 735, 192, 296, 244, 2703, 1632, 631, 1748, 1576, 512, 6710, 1168, 11798, 24881, 264, 646, 36688, 699, 19129, 630, 3270, 2903, 4492, 73, 28043, 479, 1124, 4691, 2297, 3962, 5528, 11075, 1077, 389, 17228, 4054, 2193, 2451, 1790, 1155, 247, 497, 246, 152, 697, 1797, 1452, 1300, 3594, 7402, 774, 5423, 134, 11127, 2648, 8961, 551, 6557, 2093, 1075, 590, 6750, 1513, 7616, 8538, 1895, 3746, 1177, 914, 1042, 3842, 2354, 123, 1682, 269, 130, 265, 99, 2129]",6338.42778948806,3903.5061728395062,81,-4138841.1709021344,-4488455209,316184,"[5, 3, 1, 1, 2, 5, 6, 3, 17, 1, 84, 1, 1, 2, 7, 2, 2, 4, 5, 1, 2, 12, 21, 1, 1, 1, 2, 15, 1, 3, 7, 1, 4, 3, 8, 1, 5, 4, 17]",13.494440864807272,6.717948717948718,262,-1050.0608307565974,-8861,0,0,9,3
http://www.wikidata.org/entity/Q2722359,Dnyaneshwari,entity,books,religious book,cultural exclusive,0,0,"[2798, 3316, 681, 3229, 3025, 3671, 12912, 1263]",3559.2136223293764,3861.875,8,-382661.30180531566,-220656640,30895,"[9, 8, 8, 9, 1]",3.03315017762062,7.0,35,-105.05865002596161,-290,0,0,1,0
http://www.wikidata.org/entity/Q386854,drummer,entity,music,musical profession,cultural agnostic,0,percussionist,"[1475, 101, 446, 1901, 47, 2260, 1220, 123, 31413, 460, 4915, 847, 628, 382, 314, 459, 1471, 106, 3374, 1351, 491, 270, 2223, 474, 621, 876, 622, 3820, 381, 395, 1008, 3320, 355, 1599, 184, 135]",5112.685409946543,1946.3055555555557,36,-886041.0628559815,-1077395666,70067,"[3, 2, 2, 9, 4, 1, 1, 2, 1, 2, 9, 2, 3, 2]",2.5485089678444677,3.0714285714285716,43,-86.56842503028855,-222,0,0,1,0
http://www.wikidata.org/entity/Q15964121,Ebikon railway station,entity,transportation,station,cultural exclusive,Switzerland,0,"[355, 6310, 535, 157, 1387, 1737, 203]",2032.8835757743389,1526.2857142857142,7,-123382.90671299503,-45235145,10684,"[3, 8, 1, 3, 1, 1]",2.4776781245530843,2.8333333333333335,17,-33.50977500432694,-84,0,1,1,0
http://www.wikidata.org/entity/Q1350189,egyptologist,concept,history,historian,cultural agnostic,0,historian,"[1895, 1802, 5035, 20563, 28670, 1488, 992, 1589, 6846, 498, 43, 2180, 13400, 265, 9212]",8181.306976815434,6298.533333333334,15,-1286900.3376212856,-1599079589,94478,"[4, 1, 5, 120, 1, 1, 1, 28]",38.711876407634904,20.125,161,-983.042449765072,-15228,0,1,10,2
http://www.wikidata.org/entity/Q367660,Eid Mubarak,entity,gestures and habits,greeting,cultural representative,0,0,"[500, 3916, 804, 1706, 5061, 6655, 644, 6397, 933, 565, 2129, 3020, 832, 1046, 3869, 6439, 524, 820, 556, 524, 5193, 2379, 320, 1325, 172, 1857, 3287, 1544, 2210, 344, 2381]",1949.7123857371307,2192.0,31,-789958.3090549165,-266793513,67952,"[1, 2, 5, 1, 3, 1, 2, 1, 1, 2, 2, 2, 4, 2, 1, 2, 2, 3, 2, 2, 5]",1.1799534946060826,2.1904761904761907,46,-60.72905595320056,-129,0,0,3,12
http://www.wikidata.org/entity/Q31444654,Emmenbrücke Gersag railway station,entity,transportation,station,cultural exclusive,Switzerland,0,"[485, 608, 235]",155.19092184216905,442.6666666666667,3,-11800.8142650976,-660113,1328,"[3, 2]",0.5,2.5,5,-6.754887502163468,-12,0,1,1,0
http://www.wikidata.org/entity/Q1706696,engastration,concept,food,cooking technique,cultural agnostic,0,0,"[578, 598, 743, 563]",71.80703308172536,620.5,4,-23049.339313357203,-1560705,2482,"[3, 3, 5, 3]",0.8660254037844386,3.5,14,-25.87430298092722,-51,0,0,0,0
http://www.wikidata.org/entity/Q9465,ethics,concept,philosophy and religion,philosophy,cultural agnostic,0,philosophy,"[3774, 4445, 428, 14293, 691, 12251, 2102, 707, 8215, 549, 931, 7754, 2647, 21903, 8674, 3162, 574, 2337, 2058, 26041, 3967, 291, 1280, 18675, 10125, 8432, 57924, 495, 4638, 59463, 28522, 19569, 6446, 22925, 27179, 18362, 335, 1430, 575, 53443, 1185, 84, 878, 795, 29808, 1826, 2768, 7566, 553, 21148, 1930, 72, 14246, 48111, 2501, 8900, 1499, 144, 1934, 71126, 133, 24476, 190, 6159, 1920, 1882, 1359, 1977, 4054, 2977, 456, 1299, 4039, 27212, 882, 176, 528, 699, 30619, 85, 1833, 608, 2277, 9045, 94, 2599, 2311, 2227, 5177, 5812, 911, 1333, 7930, 2140, 2886, 3910, 55980, 1006, 18201, 3352, 1254, 787, 10048, 175, 6383, 49393, 8687, 352, 19705, 348, 2818, 411, 19311, 5333, 338, 14098, 7943, 22930, 19021, 420, 6986, 2668, 8649, 561, 810, 18231, 47, 13596, 796, 392, 26762, 179, 10485, 1928, 24520, 4274, 191, 997, 495, 231, 1951, 3467, 6860]",13474.575318661788,8743.153846153846,143,-17883698.74992853,-36894989444,1250271,"[2, 8, 1, 7, 1, 13, 10, 2, 5, 2, 1, 4, 2, 4, 29, 16, 30, 73, 6, 9, 24, 6, 30, 2, 9, 11, 4, 8, 1, 2, 77, 25, 1, 3, 16, 9, 1, 1, 6, 1, 10, 1, 1, 1, 2, 2, 3, 1, 46, 4, 17, 1, 9, 17, 22, 8, 14, 1, 17, 3, 1, 17, 12, 12, 2, 3, 2, 2, 7, 1, 26, 1, 41, 2]",14.509090120629928,10.41891891891892,771,-3346.3589088648187,-23610,0,0,5,2
http://www.wikidata.org/entity/Q1371394,ethnographic film,entity,films,film genre,cultural agnostic,0,documentary film,"[2603, 3065, 11037, 12473, 2242, 3357, 1539, 2904, 4287, 639, 2783, 4344]",3499.810545467664,4272.75,12,-638971.7318907119,-366060796,51273,"[6, 2, 7, 32, 4, 2, 5, 2]",9.433981132056603,7.5,60,-220.770899933167,-1161,0,0,3,1
http://www.wikidata.org/entity/Q188907,etiquette,concept,gestures and habits,mores,cultural agnostic,0,mores,"[2610, 267, 657, 642, 4253, 1481, 25164, 424, 5140, 278, 7928, 4650, 20090, 3507, 26400, 239, 584, 3241, 2281, 8501, 809, 7147, 267, 2378, 52739, 2296, 17245, 8302, 5698, 3588, 6225, 1997, 571, 386, 214, 879, 11730, 4868, 77, 5706, 891, 2221, 651, 905, 8908, 7015, 1587, 4743, 115, 1942, 1028, 689, 40, 5757, 1261, 1871, 874, 1187, 216, 1626, 1008, 9333, 3355, 528, 105, 6789, 89, 177, 225, 1522]",7909.068721991464,4544.528571428571,70,-4257056.611659983,-5824427558,318117,"[4, 1, 33, 1, 1, 5, 2, 33, 2, 34, 1, 16, 2, 10, 2, 1, 1, 7, 13, 4, 4, 1, 1, 1, 5, 5, 3, 3, 2, 2, 7, 6, 1, 12, 1, 2, 5, 3, 4, 2, 14, 1]",8.42776428742248,6.142857142857143,258,-911.0672329997086,-4567,0,0,6,1
http://www.wikidata.org/entity/Q46706,Eugène Ionesco,entity,films,film director,cultural representative,0,0,"[1728, 476, 10606, 1164, 3612, 453, 1355, 17671, 4315, 4602, 2044, 781, 16072, 307, 4478, 4137, 853, 12118, 11352, 19094, 2666, 14166, 2531, 7938, 2880, 1776, 31638, 6601, 311, 3793, 5875, 11724, 6639, 887, 3712, 1295, 468, 25260, 6358, 9179, 8435, 861, 561, 533, 4166, 938, 307, 362, 11594, 1828, 483, 1730, 1371, 7465, 2015, 470, 4123, 3653, 13823, 17653, 11696, 716, 3956, 3803, 7357, 3306, 735, 2944, 2861, 2084, 4812, 208, 125, 276, 3639]",6130.111417280004,5250.72,75,-5178886.416757262,-4886124487,393804,"[4, 11, 6, 10, 6, 23, 1, 4, 1, 2, 19, 4, 5, 2, 5, 16, 20, 14, 10, 7, 1, 50, 1, 2, 9, 6, 8, 1, 9, 10, 11, 9, 1, 1, 10, 9, 5, 33, 1, 2, 1, 12, 16, 9, 1, 5, 6, 11, 2, 9, 5]",8.724146184217606,8.352941176470589,426,-1560.1245481198173,-7439,0,0,7,2
http://www.wikidata.org/entity/Q387284,European comics,concept,comics and anime,comics,cultural representative,0,comics,"[23518, 2610, 3373, 18301, 459, 946, 202]",8933.153800104783,7058.428571428572,7,-684763.0661549894,-907358554,49409,"[5, 4, 7, 33, 1]",11.6619037896906,10.0,50,-205.72613086766899,-1179,0,0,13,8
http://www.wikidata.org/entity/Q24649,European political party,concept,politics,political party,cultural representative,0,political party,"[1101, 8648, 1137, 2773, 3085, 30300, 29272, 191, 8658, 191, 1349, 10011, 1163, 32732, 5921, 925, 3167, 1382, 419, 5498, 1992, 950, 931, 2591, 2626, 3726, 2991, 2058, 3297, 9635, 577, 1476, 7015, 633, 1512, 725, 1553, 6389]",7960.164862433385,5226.315789473684,38,-2664618.6780369882,-3445786851,198600,"[12, 7, 5, 32, 6, 4, 6, 2, 13, 6, 1, 2, 8, 1, 19, 10, 6, 4, 4, 5, 4, 13, 8, 1, 21, 19, 2]",7.226684281636164,8.185185185185185,221,-777.0200404389907,-3218,0,0,0,2
http://www.wikidata.org/entity/Q38066,existentialism,concept,philosophy and religion,philosophical movement,cultural agnostic,0,0,"[10910, 6429, 2014, 16954, 670, 26065, 2966, 416, 5846, 1645, 3730, 10363, 3924, 2651, 14462, 364, 1535, 9202, 942, 1157, 23948, 16262, 1017, 5212, 58521, 5451, 36596, 9199, 3501, 25557, 25921, 40643, 94, 1030, 6828, 1682, 2702, 20930, 8358, 2215, 15321, 4114, 289, 57049, 1630, 2037, 34212, 760, 4874, 686, 2153, 76294, 1894, 68436, 4421, 1240, 4097, 716, 5281, 1498, 12326, 577, 9678, 13982, 6471, 892, 2818, 1653, 9592, 5822, 22382, 5008, 659, 9691, 15007, 7080, 57082, 16533, 18181, 1911, 2684, 711, 5664, 2424, 3669, 3612, 4216, 6207, 6504, 1398, 1824, 14353, 10038, 4991, 8111, 3101, 49409, 152, 133, 812, 95, 2753]",15247.618819549569,10344.313725490196,102,-15201814.684742134,-34628460023,1055120,"[3, 47, 10, 5, 7, 13, 33, 7, 16, 1, 31, 10, 11, 131, 1, 29, 9, 24, 8, 20, 4, 16, 13, 1, 1, 1, 103, 3, 28, 27, 9, 106, 2, 88, 1, 1, 13, 5, 1, 3, 1, 4, 6, 23, 122, 18, 1, 6, 19, 22, 7, 23, 6, 13, 31, 1, 81, 14]",30.730097336048196,21.379310344827587,1240,-6767.99832208528,-81281,0,0,11,3
http://www.wikidata.org/entity/Q658371,extra,concept,performing arts,actor,cultural agnostic,0,actor,"[801, 530, 1670, 3375, 479, 6232, 796, 165, 1993, 287, 8580, 1348, 2147, 460, 457, 1101, 4066, 2206, 1771, 207, 1534, 1225, 118, 1715, 4183, 1565, 514, 1471, 1526, 2042, 430, 391, 4868, 456, 1627, 822, 744, 813, 1685, 1562, 1403, 1665, 398, 963]",1662.4540885663307,1645.25,44,-813757.6126332149,-240706450,72391,"[1, 3, 1, 1, 1, 16, 3, 4, 1, 2, 1, 2, 1, 4, 1, 1, 3, 1, 1, 4, 3, 2, 3, 3, 1, 4]",2.9098892799042675,2.6153846153846154,68,-130.52932501298082,-397,0,0,2,0
http://www.wikidata.org/entity/Q693,fable,concept,literature,literary genre,cultural agnostic,0,folk tale,"[6917, 12090, 724, 20562, 3074, 221, 6338, 19123, 2627, 2865, 3276, 1678, 6619, 1799, 15665, 107, 768, 8026, 775, 1107, 727, 15446, 2304, 16997, 1029, 20929, 500, 4504, 3485, 1542, 309, 49195, 956, 12677, 3390, 7653, 2081, 22895, 418, 3084, 1133, 156, 411, 14501, 2255, 391, 1472, 194, 1981, 1339, 883, 1185, 1299, 2653, 1412, 4410, 731, 4299, 571, 35742, 1323, 3387, 4084, 1302, 600, 5228, 11249, 18099, 335, 526, 1158, 2939, 8028, 3550, 1944, 4473, 516, 420, 1845, 728, 977, 7466, 1958, 1729, 18082, 1223, 1560, 6628, 967, 183, 652, 448, 247, 712, 1456]",7842.948431577745,5026.547368421053,95,-6410147.966694205,-8243911761,477522,"[19, 6, 5, 6, 3, 2, 1, 2, 1, 4, 18, 1, 8, 1, 26, 1, 21, 1, 5, 1, 2, 2, 90, 6, 3, 1, 2, 1, 3, 64, 4, 2, 3, 4, 2, 5, 1, 1, 11, 7, 1, 3, 6, 10, 1, 1, 11, 1, 1, 8, 11, 1, 17, 1, 1, 2, 5]",14.579633483971104,7.491228070175438,427,-1795.2571265465187,-15314,0,0,9,5
http://www.wikidata.org/entity/Q699,fairy tale,entity,literature,literary genre,cultural agnostic,0,mirabilia,"[233, 973, 7540, 4985, 42225, 2685, 11493, 777, 5812, 1342, 954, 5539, 45541, 225, 15676, 3077, 4200, 43768, 19575, 56752, 2591, 47507, 2752, 513, 3106, 4665, 3583, 13649, 976, 532, 2853, 18207, 1304, 1682, 28341, 3902, 1160, 3577, 375, 992, 31724, 8145, 3002, 351, 9734, 38200, 543, 3181, 5067, 523, 7873, 1366, 1333, 13247, 957, 577, 1737, 47024, 3136, 99, 25161, 2265, 18547, 493, 455, 10791, 743, 6920, 3178, 33140, 37261, 16876, 1159, 45672, 26, 469, 917, 6236, 1164, 15427, 2643, 6246, 20966, 2977, 43158, 7631, 2748, 3185, 7922, 5883, 28859, 21220, 1675, 10347, 9952, 624, 676, 342, 422, 6617, 4577, 869]",13700.133984873266,9900.950980392156,102,-14500833.799359277,-29143695154,1009897,"[4, 4, 7, 101, 6, 3, 21, 115, 10, 3, 44, 4, 1, 114, 4, 5, 17, 2, 64, 18, 1, 7, 9, 5, 2, 95, 4, 3, 5, 40, 2, 1, 47, 1, 3, 3, 1, 25, 4, 1, 24, 4, 8, 15, 1, 18, 19, 21, 2, 100, 4, 5, 11, 9, 3, 15, 1, 4, 3, 6, 28]",28.84715860404641,18.147540983606557,1107,-5970.457125467668,-70850,0,0,39,18
http://www.wikidata.org/entity/Q9764,flamenco,concept,performing arts,folk dance,cultural representative,0,folk dance,"[5369, 7174, 757, 20020, 552, 42037, 2838, 446, 7553, 410, 6603, 1233, 2044, 500, 8172, 6743, 5325, 3993, 35522, 121, 437, 3144, 456, 2865, 51026, 14454, 55408, 27788, 46739, 30030, 30367, 4473, 7483, 91181, 261, 32751, 1237, 17342, 209, 4039, 11487, 8263, 1121, 3477, 2062, 26173, 12064, 2202, 1071, 4205, 3531, 278, 1824, 6083, 542, 10280, 5640, 413, 3859, 5551, 8395, 1325, 29741, 1935, 414, 102, 5422, 2673, 46, 22613, 105, 46, 1142, 694, 19266, 374, 364, 959, 2282, 1333, 4267, 13685, 56093, 16037, 1978, 747, 1080, 660, 3506, 14031, 149, 7387, 1704, 545, 98, 547, 125, 365, 3752]",15202.255681856866,9244.59595959596,99,-13250086.037274407,-31340542094,915215,"[17, 2, 1, 5, 60, 10, 1, 6, 4, 2, 3, 20, 1, 4, 14, 1, 1, 71, 16, 36, 21, 76, 38, 28, 1, 4, 7, 35, 4, 4, 1, 1, 5, 1, 5, 7, 8, 24, 1, 1, 3, 11, 4, 7, 3, 14, 1, 2, 16, 2, 13, 1, 1, 3, 1, 37, 12, 7, 6, 1, 14, 1, 9]",16.12973354890838,11.365079365079366,716,-3238.820817935461,-24527,1,0,12,4
http://www.wikidata.org/entity/Q62449,flat white,concept,food,drink,cultural representative,0,coffee drink,"[4121, 2099, 4507, 2076, 966, 5421, 1041, 506, 5645, 576, 249, 454, 903, 936, 1122, 611, 4418, 1511, 3904, 2453, 417, 2429, 315]",1718.8763980675424,2029.5652173913045,23,-536004.248885081,-162694433,46680,"[1, 18, 5, 2, 23, 13, 17, 7, 4, 2, 6, 4, 1, 29, 23, 11, 13, 6]",8.358665201491041,10.27777777777778,185,-710.0566725787121,-3158,0,0,3,2
