entity,ref_distribution,std_ref,avg_ref
http://www.wikidata.org/entity/Q151152,"[1, 6, 9, 8, 6, 2, 2, 42, 29, 7, 8, 3, 16, 16, 10, 2, 1, 12, 1, 2, 13, 9, 2, 17, 13, 15, 7, 2, 1, 10, 4, 2]",8.687050348075577,8.6875
http://www.wikidata.org/entity/Q15253,"[1, 4, 20, 20, 127, 13]",43.60969565997401,30.833333333333332
http://www.wikidata.org/entity/Q152018,"[3, 4, 18, 5, 1, 1, 28, 4, 1, 47, 17, 71, 27, 1, 5, 1, 2, 21, 6, 18, 3, 1, 2, 2, 5, 7, 3, 1, 1, 9, 3, 14, 1, 2, 7, 6, 19, 1, 8, 1, 2, 15, 14, 7, 1, 3, 2, 1, 2, 7]",12.656840047974061,8.62
http://www.wikidata.org/entity/Q1526573,"[1, 4, 3, 1, 1, 18]",6.073622386096199,4.666666666666667
http://www.wikidata.org/entity/Q151679,"[33, 9, 2, 11, 13, 2, 10, 22, 115, 9, 17, 14, 1, 3, 1, 12, 18, 1, 8, 2, 1, 12, 2, 11, 2, 5, 2, 19, 23, 2, 3, 4, 4, 25, 8]",19.370796449863406,12.17142857142857
http://www.wikidata.org/entity/Q152233,"[10, 3, 2, 16, 8, 2, 4, 5, 5, 13, 25, 36, 13, 1, 1, 6, 40, 4, 2, 5, 3, 20, 1, 6, 4, 1, 11, 46, 3, 10, 10, 1]",11.476496021761172,9.90625
http://www.wikidata.org/entity/Q152176,"[3, 6, 5, 7, 7, 1, 1, 1, 4, 21, 10, 1, 1, 4, 32, 2, 2, 5, 6, 3, 3, 53, 23, 3, 1, 1, 1, 1, 10, 1, 12, 3, 1, 3, 2, 9, 12]",10.213784924481455,7.054054054054054
http://www.wikidata.org/entity/Q15276542,"[18, 16, 2, 4, 12, 19, 27]",8.12403840463596,14.0
http://www.wikidata.org/entity/Q15260617,"[2, 7, 4, 2, 1, 1, 3, 2, 2, 2, 1, 1, 1, 1]",1.5971914124998499,2.142857142857143
http://www.wikidata.org/entity/Q15276545,"[8, 8, 2, 1, 1, 4, 6, 2]",2.7838821814150108,4.0
http://www.wikidata.org/entity/Q15273785,"[15, 1, 1]",6.599663291074443,5.666666666666667
http://www.wikidata.org/entity/Q1529318,"[3, 5, 25, 3, 5, 1, 2, 1, 1, 2, 2, 1, 3]",6.162493923806071,4.153846153846154
http://www.wikidata.org/entity/Q1530896,"[2, 42, 2, 11, 4, 4]",14.264368973853074,10.833333333333334
http://www.wikidata.org/entity/Q1530968,"[2, 2, 4, 4, 2, 1, 1, 3, 4, 5]",1.32664991614216,2.8
http://www.wikidata.org/entity/Q1535416,"[1, 11, 3, 2]",3.960744879438715,4.25
http://www.wikidata.org/entity/Q1533348,"[8, 1, 10, 2, 6, 3, 1]",3.331972511340172,4.428571428571429
http://www.wikidata.org/entity/Q153068,"[2, 2, 15, 1, 1, 16, 1, 2, 2, 4]",5.517245689653488,4.6
http://www.wikidata.org/entity/Q1536379,"[2, 39]",18.5,20.5
http://www.wikidata.org/entity/Q1529436,"[7, 8, 10, 20, 1, 5, 3, 6, 2, 4, 20, 5, 9, 3, 21, 1, 1, 1, 3, 7]",6.255197838597913,6.85
http://www.wikidata.org/entity/Q1538190,"[2, 3, 7, 4, 7, 10, 1, 9, 6, 1, 9]",3.1701083225750355,5.363636363636363
http://www.wikidata.org/entity/Q1511,"[15, 7, 8, 9, 6, 4, 17, 63, 1, 3, 23, 90, 9, 20, 1, 2, 2, 17, 28, 28, 3, 1, 3, 1, 73, 1, 26, 1, 23, 1, 2, 1, 39, 234, 66, 5, 20, 1, 5, 1, 14, 2, 3, 2, 51, 32, 6, 137, 7, 6, 1, 2, 5, 14, 59, 16, 31, 35, 3, 10, 35, 7, 34, 6, 7, 2, 4, 22, 7, 21, 1, 7, 11]",34.48803644068833,20.0
http://www.wikidata.org/entity/Q1539016,"[29, 13, 1, 19, 19, 19, 3, 1, 3, 19, 8, 3, 6, 5, 1]",8.675380235022683,9.933333333333334
http://www.wikidata.org/entity/Q154005,"[5, 2, 17, 3, 24, 2, 5, 8, 5, 4, 1, 1, 3, 1, 5]",6.22325388272798,5.733333333333333
http://www.wikidata.org/entity/Q1535153,"[3, 3, 2, 155, 33, 1, 1, 7, 2, 3, 76, 38, 6, 1, 3, 1, 10, 3, 9, 3, 43, 4, 1, 8]",33.77951384427484,17.333333333333332
http://www.wikidata.org/entity/Q152797,"[7, 4, 2, 1, 4, 1, 11, 32, 1, 2, 28, 1, 2, 8, 7, 2, 23, 3, 1, 7, 2, 8, 12, 2, 8, 7, 21, 14, 16, 4]",8.23198369504918,8.033333333333333
http://www.wikidata.org/entity/Q15417,"[1, 5, 5, 2, 7, 6]",2.1343747458109497,4.333333333333333
http://www.wikidata.org/entity/Q154262,"[4, 1, 1, 5, 10, 3, 3]",2.849991049037143,3.857142857142857
http://www.wikidata.org/entity/Q1542343,"[20, 205, 4, 28, 1, 19, 135, 4, 2, 1, 1]",64.52458049149413,38.18181818181818
http://www.wikidata.org/entity/Q15432439,"[2, 6]",2.0,4.0
http://www.wikidata.org/entity/Q1547289,"[2, 9, 7, 5, 5, 7, 2]",2.4327694808466287,5.285714285714286
http://www.wikidata.org/entity/Q152384,"[1, 9, 8, 50, 15, 11, 3, 5, 1, 17, 6, 3, 6, 1, 99, 24, 84, 42, 10, 7, 71, 4, 1, 1, 2, 1, 12, 8, 6, 4, 1, 23, 1, 1, 2, 2, 20, 1, 7, 27, 6, 9, 3, 9, 43, 9, 5, 4, 2, 17, 19, 1, 1]",20.69707260761149,13.679245283018869
http://www.wikidata.org/entity/Q15455610,"[1, 15, 43, 12, 8, 15, 5, 2, 6, 17, 1]",11.451659087999808,11.363636363636363
http://www.wikidata.org/entity/Q1552334,"[1, 13, 7, 1, 6, 1]",4.412734098291242,4.833333333333333
http://www.wikidata.org/entity/Q1549731,"[8, 4, 9, 19, 2, 3, 5]",5.383269623261935,7.142857142857143
http://www.wikidata.org/entity/Q1552440,"[2, 13, 9, 13, 9]",4.019950248448356,9.2
http://www.wikidata.org/entity/Q1543753,"[30, 2, 21, 5, 2, 7, 1, 3, 8, 3, 1, 4, 12, 11, 1, 3, 13, 2, 6, 3, 2, 2, 3, 1, 1]",6.842923351901583,5.88
http://www.wikidata.org/entity/Q153793,"[16, 10, 4, 3, 8, 1, 1, 2, 24, 10, 39, 9, 5, 13, 1, 26, 1, 11, 8, 2, 3, 2, 1, 2, 14, 23, 1, 11, 1, 4, 1, 16, 21, 1, 7, 1, 20, 4, 7, 1, 10, 18, 11]",8.598363510388907,8.69767441860465
http://www.wikidata.org/entity/Q1555979,"[6, 2, 6, 1, 3, 1, 8]",2.5872528966106905,3.857142857142857
http://www.wikidata.org/entity/Q15474,"[10, 1, 4, 4, 5, 1, 4, 3, 1, 1, 1, 3, 3, 7, 4]",2.4458581770458854,3.466666666666667
http://www.wikidata.org/entity/Q1553195,"[4, 2, 1, 5, 1, 2, 2, 1, 2, 5]",1.5,2.5
http://www.wikidata.org/entity/Q15620963,"[16, 1, 10]",6.164414002968976,9.0
http://www.wikidata.org/entity/Q15621011,"[4, 8, 1, 2]",2.680951323690902,3.75
http://www.wikidata.org/entity/Q1558113,"[1, 22, 1, 6, 10, 50, 1, 1, 26, 5, 14, 4, 13, 16, 6, 17, 1, 1, 14]",11.88984529136656,11.0
http://www.wikidata.org/entity/Q15647260,"[33, 1, 7, 2, 14, 2]",11.275588183721897,9.833333333333334
http://www.wikidata.org/entity/Q15618993,"[15, 8, 1, 32, 1, 17, 21, 1, 2, 41, 1, 5, 2, 2, 18, 16, 1, 2, 15, 1, 1, 5, 1, 4, 3]",10.510489998092382,8.64
http://www.wikidata.org/entity/Q155930,"[3, 1, 1, 26, 17, 3, 4, 70, 2, 3, 5, 5, 1, 14, 5, 7, 1, 1, 3, 1, 4, 1, 7]",14.483808833883577,8.043478260869565
http://www.wikidata.org/entity/Q1566557,"[1, 2]",0.5,1.5
http://www.wikidata.org/entity/Q154,"[1, 42, 1, 18, 8, 26, 3, 12, 10, 1, 1, 31, 1, 35, 2, 1, 26, 97, 31, 14, 19, 34, 2, 4, 50, 45, 48, 44, 65, 21, 5, 4, 16, 1, 1, 2, 2, 51, 13, 4, 17, 1, 5, 17, 15, 2, 4, 4, 47, 3, 18, 1, 1, 84, 4, 2, 1, 2, 2, 2, 26, 23, 1, 9, 4, 15, 12, 9]",20.39499120102692,16.514705882352942
http://www.wikidata.org/entity/Q15679796,"[1, 6, 2, 21, 3, 8, 17, 16]",7.206767652699787,9.25
http://www.wikidata.org/entity/Q156457,"[4, 5, 3, 1, 2, 3, 1, 16, 2, 1, 3, 4, 1, 5, 1, 2, 2, 2, 5, 4, 2, 3, 1, 1, 10, 1]",3.2172335501135647,3.269230769230769
http://www.wikidata.org/entity/Q15686806,"[1, 8, 1, 1, 1, 4, 1, 2]",2.341874249399399,2.375
http://www.wikidata.org/entity/Q1568754,"[7, 3, 2, 8, 7, 3, 1, 2, 1, 6, 3]",2.466301812045552,3.909090909090909
http://www.wikidata.org/entity/Q15542,"[3, 2, 1, 3, 7, 22, 1, 1, 4, 2, 1, 1, 5, 1, 1, 3, 1, 1, 13]",5.1632625130234615,3.8421052631578947
http://www.wikidata.org/entity/Q155931,"[9, 1, 2, 3, 4, 4, 2, 11, 1, 9, 2, 12, 19, 20, 14, 10, 9, 10, 2, 2, 4, 4, 1, 4, 10, 2, 8, 1, 5, 2, 7, 22, 5, 2, 3, 8, 3, 8, 2, 6, 3, 1, 1]",5.251799248718215,6.0
http://www.wikidata.org/entity/Q156803,"[1, 6, 4, 1, 3, 23, 3, 12, 3, 1, 3, 4]",6.0461190490723515,5.333333333333333
http://www.wikidata.org/entity/Q1570646,"[1, 4]",1.5,2.5
http://www.wikidata.org/entity/Q15694161,"[8, 25, 21, 26, 18, 23, 18, 2, 11, 3, 3, 22]",8.708233651742088,15.0
http://www.wikidata.org/entity/Q1570585,"[15, 5, 21, 26, 7]",8.009993757800315,14.8
http://www.wikidata.org/entity/Q15713005,"[9]",0.0,9.0
http://www.wikidata.org/entity/Q1570122,"[1, 14, 5, 1, 2, 3, 1, 2, 7, 9]",4.104875150354759,4.5
http://www.wikidata.org/entity/Q1569008,"[4, 7, 2, 60, 37, 6, 13, 8, 58, 2, 1, 1, 37, 1]",20.76213684885571,16.928571428571427
http://www.wikidata.org/entity/Q156591,"[7, 9, 6, 4, 1, 1, 3, 3, 1, 4, 1, 35, 7, 91, 3, 16, 17, 1, 27, 1, 49, 1, 1, 4, 10, 1, 3, 2, 6, 1, 8, 6, 41, 1, 107, 2, 5, 24]",23.29516730879172,13.421052631578947
http://www.wikidata.org/entity/Q1571843,"[107, 1, 8, 1]",44.97985660270606,29.25
http://www.wikidata.org/entity/Q1541,"[58, 15, 15, 4, 9, 1, 12, 1, 2, 10, 10, 11, 65, 9, 39, 23, 11, 12, 70, 27, 3, 6, 3, 1, 26, 15, 6, 9, 1, 1, 26, 17, 1, 1, 13, 12, 13, 17, 109, 5, 3, 3, 2, 4, 1, 2, 6, 5, 7, 1, 4, 26, 20, 37, 3, 2, 2, 93, 14, 9, 1, 3, 6, 7, 23, 10, 3, 1, 9, 22, 20, 13, 2, 1, 5, 11, 1, 22]",19.643289184691685,14.012820512820513
http://www.wikidata.org/entity/Q157082,"[2, 1, 6, 2, 6, 20, 1, 6, 2, 1, 8, 1, 14, 1, 3, 1, 2, 3, 2, 3]",4.794528131109463,4.25
http://www.wikidata.org/entity/Q157316,"[2, 4, 1, 32, 2, 3, 2, 42, 10, 6, 2, 6, 7, 1, 3, 3, 24, 4, 4, 1, 3, 2, 4, 1, 3, 3, 13, 10, 1, 3, 3, 1, 7]",9.028879285771009,6.454545454545454
http://www.wikidata.org/entity/Q157394,"[131, 1, 2, 1, 1, 6, 4, 3, 2, 1, 2, 2, 1, 2, 4, 1, 9, 8, 32, 60, 1, 3, 1, 3, 1]",27.47583665696097,11.28
http://www.wikidata.org/entity/Q156888,"[13, 15, 2, 1, 2, 4, 6, 2, 1, 33, 66, 34, 33, 18, 1, 7, 27, 14, 11, 2, 31, 1, 4, 8, 1, 3, 2, 1, 1, 3, 2, 1, 1, 1, 10, 48, 5, 4, 2, 1, 14, 1, 8, 2, 1, 2]",13.96099075137307,9.782608695652174
http://www.wikidata.org/entity/Q157298,"[5, 2, 4, 2, 3, 1, 11, 1, 3, 2, 18, 7, 11, 5, 6, 3, 10, 2, 1, 1, 3, 2, 4, 1, 1, 3, 2, 1, 6, 5, 5, 3, 2, 7, 5, 2, 1, 3, 3, 4, 1, 2]",3.4003467877032763,3.9047619047619047
http://www.wikidata.org/entity/Q157069,"[9, 2, 1, 1, 5, 1, 6, 7, 2, 8, 1, 16, 4, 1, 2, 9, 1, 4, 2, 2, 1, 7, 2, 19, 2, 1, 1, 4, 1, 1, 15, 2, 1, 4, 1, 4, 3, 3, 8, 1, 10]",4.384142101154705,4.2682926829268295
http://www.wikidata.org/entity/Q157443,"[232, 3, 2, 1, 8, 5, 1, 48, 23, 1, 10, 27, 2, 2, 4, 16, 4, 6, 2, 2, 1, 1, 2, 3, 2, 1, 2, 6, 1, 2, 21, 13, 1, 1, 2, 2, 1]",37.80218397422733,12.45945945945946
http://www.wikidata.org/entity/Q15804130,"[6]",0.0,6.0
http://www.wikidata.org/entity/Q15809432,"[9, 39, 2]",16.048537489614297,16.666666666666668
http://www.wikidata.org/entity/Q15811035,"[3]",0.0,3.0
http://www.wikidata.org/entity/Q15812753,"[1, 12, 10]",4.784233364802441,7.666666666666667
http://www.wikidata.org/entity/Q157550,"[1, 1, 3, 30, 10, 12, 1, 3, 1, 1, 1, 5, 2, 2, 3, 2, 1, 9, 1, 8, 2, 1, 3, 3, 1, 8]",6.013913847347134,4.423076923076923
http://www.wikidata.org/entity/Q157658,"[30, 6, 4, 1, 1, 6, 2, 11, 31, 12, 3, 3, 4, 1, 13, 1, 2, 7, 6, 1, 1, 3, 1, 2, 1, 13, 1, 3, 4, 26, 9, 6, 1, 1]",7.92618410483051,6.382352941176471
http://www.wikidata.org/entity/Q157506,"[20, 2, 2, 1, 6, 24, 2, 7, 6, 1, 6, 6, 3, 68, 7, 2, 1, 6, 9, 33, 1, 6, 4, 5, 5, 71, 5, 11, 1, 6, 1, 2, 6, 3, 3, 1, 3, 1, 5, 1]",15.316473974123417,8.825
http://www.wikidata.org/entity/Q15839134,"[3, 20, 5, 1, 106, 133, 9]",51.38053311978642,39.57142857142857
http://www.wikidata.org/entity/Q1584931,"[1, 6, 3, 14, 10, 6, 1, 11, 2, 1, 14, 1, 14, 13]",5.311231841434658,6.928571428571429
http://www.wikidata.org/entity/Q158428,"[1, 2, 2, 1, 3, 1, 1, 1, 3, 1, 28, 1, 5, 3]",6.815723118837287,3.7857142857142856
http://www.wikidata.org/entity/Q15794,"[3, 8, 2, 1, 1, 16, 2, 1, 10, 3, 5, 1, 1, 8, 1, 1, 4, 8, 3, 7, 2, 4]",3.785575057028548,4.181818181818182
http://www.wikidata.org/entity/Q157886,"[7, 14, 2, 1, 2, 20, 19, 3, 1, 1, 1, 4, 6, 1, 4, 4, 2, 30, 2, 1, 3, 1, 8, 4, 4]",7.172168430816443,5.8
http://www.wikidata.org/entity/Q1587665,"[1, 4, 1, 1, 1, 1, 3]",1.1605769149479943,1.7142857142857142
http://www.wikidata.org/entity/Q157819,"[3, 8, 9, 2, 1, 10, 12, 3, 5, 3, 1, 5, 5, 2, 85, 1, 3, 19, 12, 11, 3, 4, 32, 2, 7, 1, 4, 2, 5, 1, 2, 8, 17, 3, 1, 4, 34, 4, 9, 2, 8, 11, 43, 1, 9, 2, 1, 1, 6, 2, 1, 3, 36]",14.054336907248821,8.849056603773585
http://www.wikidata.org/entity/Q157957,"[7, 2, 8, 3, 1, 1, 1, 2, 1, 4, 2, 3, 11, 1, 1, 1, 3, 23, 2, 1, 2, 4, 1, 1, 1, 3, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 3]",3.961833989580258,2.918918918918919
http://www.wikidata.org/entity/Q158599,"[21, 71, 25, 1, 46, 22, 24, 1]",21.56349635379198,26.375
http://www.wikidata.org/entity/Q1588936,"[7, 16, 3, 2, 4, 1, 5, 2, 9]",4.449996532111285,5.444444444444445
http://www.wikidata.org/entity/Q158478,"[5, 1, 5, 7, 6, 2, 1, 2, 3, 8, 4, 1, 36, 4, 20, 2, 3, 5, 5, 57, 1]",13.365267879377814,8.476190476190476
http://www.wikidata.org/entity/Q1591004,"[1, 2]",0.5,1.5
http://www.wikidata.org/entity/Q15907913,"[7, 4, 1, 5]",2.165063509461097,4.25
http://www.wikidata.org/entity/Q159108,"[5, 69, 64, 2, 3, 23, 3, 1, 2, 41]",25.655603676390076,21.3
http://www.wikidata.org/entity/Q158948,"[1, 1, 1, 6, 7, 2, 5, 2, 2, 20, 1, 2]",5.177408189003022,4.166666666666667
http://www.wikidata.org/entity/Q158611,"[1, 1, 2, 4, 46, 1, 11, 1, 16, 12, 10, 3, 1, 16]",11.683103096317504,8.928571428571429
http://www.wikidata.org/entity/Q158932,"[3, 3, 7, 32, 38, 24, 1, 1, 1, 4, 4, 14, 5, 2, 6, 27]",11.955647201218342,10.75
http://www.wikidata.org/entity/Q159012,"[5, 2, 1, 2, 3, 1, 2, 4, 4, 7, 5, 1, 2, 10, 1, 3, 8, 5, 1, 6, 3, 7, 1, 3]",2.4801293649055216,3.625
http://www.wikidata.org/entity/Q15964097,"[4, 3]",0.5,3.5
http://www.wikidata.org/entity/Q15949613,"[2, 1, 48, 1, 3, 81, 8]",29.232355571265515,20.571428571428573
http://www.wikidata.org/entity/Q158462,"[5, 1, 169, 1, 4, 1, 6, 2, 1, 18, 21, 4, 3, 177, 4, 14, 70, 76, 19, 6, 6, 3, 2, 26, 33, 1, 7, 21, 14, 1, 4, 10, 1, 5, 1, 9, 1, 3, 4, 1, 3, 9, 3, 1, 1, 7, 5]",36.290850135137504,16.680851063829788
http://www.wikidata.org/entity/Q1600067,"[1]",0.0,1.0
http://www.wikidata.org/entity/Q15964122,"[4, 3]",0.5,3.5
http://www.wikidata.org/entity/Q16001865,"[2, 1]",0.5,1.5
http://www.wikidata.org/entity/Q16001911,"[4]",0.0,4.0
http://www.wikidata.org/entity/Q15981151,"[6, 5, 3]",1.247219128924647,4.666666666666667
http://www.wikidata.org/entity/Q1595289,"[17, 1, 48, 37, 3, 1, 1, 1, 1, 3, 24, 10]",15.43872296100512,12.25
http://www.wikidata.org/entity/Q159556,"[2, 4, 3, 4, 4, 4, 3, 4]",0.7071067811865476,3.5
http://www.wikidata.org/entity/Q16003550,"[3, 1, 108, 169, 1, 1, 1]",64.04876968341534,40.57142857142857
http://www.wikidata.org/entity/Q16004431,"[2, 40, 1, 59, 2]",24.194214184387143,20.8
http://www.wikidata.org/entity/Q158895,"[7, 10, 8, 6, 8, 4, 16, 24, 86, 5, 30, 2, 28, 19, 3, 1, 2, 9, 7, 1, 3, 5, 7, 14, 50, 3, 5, 15, 8, 9, 46]",17.78130529230132,14.225806451612904
http://www.wikidata.org/entity/Q16038801,"[4, 4, 4, 3, 2]",0.8,3.4
http://www.wikidata.org/entity/Q16001522,"[14, 19, 8, 8, 84, 28, 9, 20, 29, 9, 50, 3, 14, 11, 12, 14, 13, 7, 3, 7, 46, 1]",18.929676294857742,18.59090909090909
http://www.wikidata.org/entity/Q1606185,"[1, 6]",2.5,3.5
http://www.wikidata.org/entity/Q16040909,"[1, 2, 6, 13]",4.716990566028302,5.5
http://www.wikidata.org/entity/Q1609326,"[18, 33]",7.5,25.5
http://www.wikidata.org/entity/Q159344,"[6, 18, 2, 5, 10, 46, 1, 21, 5, 1, 1, 1, 1, 10, 1, 2, 42, 2, 35, 1, 1, 2, 5, 5, 2, 1, 1, 1, 2, 3, 5, 4, 3, 1]",11.512930897676373,7.264705882352941
http://www.wikidata.org/entity/Q16122928,"[6, 17]",5.5,11.5
http://www.wikidata.org/entity/Q16002379,"[11, 1, 5, 21, 10, 26, 5, 4, 3, 14, 2, 20, 3, 1, 26, 4, 13, 1, 3, 16, 6, 10, 11, 3]",7.6882621573408905,9.125
http://www.wikidata.org/entity/Q16137074,"[10, 5, 12]",2.943920288775949,9.0
http://www.wikidata.org/entity/Q16063497,"[15, 199, 12, 24, 1, 5, 1, 2, 9, 15]",57.33593986323063,28.3
http://www.wikidata.org/entity/Q1614911,"[7, 1, 3, 2, 7, 1, 1, 3, 6, 3, 3, 2, 19, 2]",4.542318027309899,4.285714285714286
http://www.wikidata.org/entity/Q16132073,"[6, 22, 4, 25, 19, 7, 17, 20, 11, 26, 1, 25, 2, 55, 1]",13.762105782021717,16.066666666666666
http://www.wikidata.org/entity/Q16159168,"[142, 3]",69.5,72.5
http://www.wikidata.org/entity/Q1616056,"[3, 6, 6, 8]",1.7853571071357126,5.75
http://www.wikidata.org/entity/Q1617625,"[2]",0.0,2.0
http://www.wikidata.org/entity/Q160121,"[1, 1, 2, 8, 3, 4, 18, 72, 11, 6, 2, 3, 2, 4, 18, 5, 2, 1, 7, 1, 6, 5, 3, 2, 2, 1, 4, 3, 3, 3, 4, 1]",12.479983974348684,6.5
http://www.wikidata.org/entity/Q16206750,"[9, 1, 12]",4.642796092394707,7.333333333333333
http://www.wikidata.org/entity/Q161141,"[8, 1, 4, 23, 1, 9, 3, 1, 2, 26, 18, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1]",7.308011001181404,5.045454545454546
http://www.wikidata.org/entity/Q1621263,"[2, 2, 3, 2, 1]",0.6324555320336759,2.0
http://www.wikidata.org/entity/Q16154326,"[16, 10, 2, 19, 2, 5, 2, 9, 1, 1, 7, 7, 5, 1, 1, 5, 1, 5, 4, 7]",4.863126566315131,5.5
http://www.wikidata.org/entity/Q1622217,"[6, 2, 7, 7, 10, 2, 1, 1, 5, 7, 4, 1, 23, 5, 1, 2, 4, 2, 1, 3, 1, 2, 7]",4.698469364242963,4.521739130434782
http://www.wikidata.org/entity/Q161928,"[4, 6, 1, 4, 1, 1, 52, 5, 1, 34, 3, 1, 1, 1, 8, 1, 3, 3, 3, 1, 50, 1, 1, 1, 2, 3, 8, 9, 1, 1, 3, 1, 1, 1]",12.546419001363914,6.382352941176471
http://www.wikidata.org/entity/Q160236,"[1, 6, 59, 3, 6, 6, 6, 1, 1, 2, 10, 5, 2, 45, 16, 1, 21, 6, 8, 5, 92, 22, 12, 52, 2, 6, 9, 11, 39, 34, 4, 1, 1, 1, 25, 15, 14, 5, 23, 6, 7, 22, 5, 3, 3, 8, 2, 3, 18, 9, 13, 7, 5, 44, 20, 3, 14, 7, 4, 25, 12, 1, 22, 42]",16.644424448877018,13.796875
http://www.wikidata.org/entity/Q16248255,"[8]",0.0,8.0
http://www.wikidata.org/entity/Q16243848,"[4, 5, 1]",1.699673171197595,3.3333333333333335
http://www.wikidata.org/entity/Q161524,"[3, 3, 4, 1, 3, 9, 12, 5, 1, 1, 1, 3, 3, 2, 6, 1, 12, 1, 4, 16, 9, 1, 1, 1, 1, 2, 1, 1, 3, 9, 1, 1, 1, 85, 1, 7, 30, 28, 18, 1, 4, 3, 3, 1, 1, 1, 4, 3, 2, 5, 1, 1, 9, 3]",12.44108199723813,6.185185185185185
http://www.wikidata.org/entity/Q16254592,"[12, 10, 7]",2.0548046676563256,9.666666666666666
http://www.wikidata.org/entity/Q16254673,"[2]",0.0,2.0
http://www.wikidata.org/entity/Q161696,"[3, 2, 13, 2, 3, 7, 9, 18, 62, 16, 1, 154, 1, 1, 4, 2, 11, 5, 59, 9, 31, 2, 1, 1, 2, 1, 7, 7, 10, 3, 22, 73, 1, 41, 8, 18, 11, 6, 2, 12, 1, 3, 11, 5]",26.878927735278932,15.022727272727273
http://www.wikidata.org/entity/Q16254165,"[97, 1, 1, 6, 17, 29, 15]",31.3173356178983,23.714285714285715
http://www.wikidata.org/entity/Q16259482,"[4, 2]",1.0,3.0
http://www.wikidata.org/entity/Q162314,"[2, 3, 3, 2, 2, 1, 4, 6, 4, 17, 5, 6, 3, 70, 32, 2, 5, 35, 59, 21, 2, 3, 1, 5, 8, 9, 15, 4, 6, 3, 1, 3, 1, 11]",15.787406833703626,10.411764705882353
http://www.wikidata.org/entity/Q1628520,"[18, 122, 1, 3, 3, 5, 10, 31, 4, 3, 2, 9, 4]",31.48043442329362,16.53846153846154
http://www.wikidata.org/entity/Q1625,"[2, 3, 1, 1, 3, 8, 4, 1, 7, 1, 4, 4, 5, 1, 3, 2, 1, 5, 5]",2.066753043797038,3.210526315789474
http://www.wikidata.org/entity/Q1628,"[2, 8, 2, 17, 1, 2, 1, 5, 1, 12, 7, 3, 6, 2, 3, 1, 1]",4.3648485786092115,4.352941176470588
http://www.wikidata.org/entity/Q159821,"[1, 15, 7, 4, 3, 1, 26, 185, 4, 3, 4, 13, 2, 7, 9, 58, 1, 11, 1, 1, 5, 27, 23, 25, 11, 2, 12, 1, 3, 8, 3, 1, 1, 30, 19, 11, 1, 35, 3, 7, 5, 3, 4, 11, 1, 17, 2, 9, 1, 1, 10, 1, 39, 5, 11, 12, 1, 1, 52, 35]",25.675079789987453,13.416666666666666
http://www.wikidata.org/entity/Q1631996,"[1, 16, 12, 5]",5.852349955359813,8.5
http://www.wikidata.org/entity/Q162145,"[28, 5, 1, 2, 1, 1, 2, 2, 90, 2, 4, 1, 1, 1, 2, 1, 3, 2, 1, 5, 2, 5, 2, 51, 6, 2, 3, 3, 2, 11, 3, 12, 3, 3, 55, 28, 3, 1, 5, 6, 51, 6, 1, 1, 1, 1]",17.83292551754136,9.173913043478262
http://www.wikidata.org/entity/Q1631958,"[2, 5, 2, 1, 2]",1.3564659966250536,2.4
http://www.wikidata.org/entity/Q1630557,"[2, 1, 6, 2, 1, 3, 1, 4, 4, 2, 4, 3, 2, 8, 6]",2.0154955277107964,3.2666666666666666
http://www.wikidata.org/entity/Q1630100,"[2, 16, 128, 1, 6, 3, 1, 33, 1, 1, 6, 2, 2, 2, 1]",31.653681548211033,13.666666666666666
http://www.wikidata.org/entity/Q1634822,"[3, 22, 25, 5, 6, 1, 11, 4]",8.48436061232666,9.625
http://www.wikidata.org/entity/Q1636082,"[7, 16, 178, 48, 7, 8, 3, 1, 2, 6]",51.80579118206767,27.6
http://www.wikidata.org/entity/Q16389557,"[27, 116, 1, 80]",44.83859944289072,56.0
http://www.wikidata.org/entity/Q1639582,"[12, 44, 22, 3, 7, 2, 16, 6, 8, 2]",12.237646832622683,12.2
http://www.wikidata.org/entity/Q162827,"[4, 4, 1, 5, 1, 1, 23, 1, 1, 1, 8, 7, 3, 3, 5, 5, 1, 2, 1, 4, 6, 3, 7, 4, 1, 1, 2, 1, 1, 6, 10, 2, 1, 2, 7, 4, 14, 1, 11, 1, 3, 2, 1, 1]",4.201718951662561,3.9318181818181817
http://www.wikidata.org/entity/Q162401,"[2, 12, 2, 1, 3, 1, 58, 11, 2, 119, 6, 108, 100, 9, 2, 1, 86, 1, 3, 1, 3, 12, 140, 58, 1, 1, 1, 19, 5, 2, 1, 9, 19, 5, 6, 30, 5, 66, 1, 2, 1, 11, 75, 2]",36.678318803455724,22.795454545454547
http://www.wikidata.org/entity/Q16390140,"[12, 52, 2, 8, 28, 12, 2, 1, 2]",15.914897128705668,13.222222222222221
http://www.wikidata.org/entity/Q16465938,"[46, 1, 20, 2, 2]",17.417232845661793,14.2
http://www.wikidata.org/entity/Q1639,"[9, 5, 4, 4, 7, 11, 11, 7, 9, 18, 7, 11, 12, 9, 1, 12, 12, 1, 10, 6, 8]",3.9417527783952147,8.285714285714286
http://www.wikidata.org/entity/Q1649688,"[1, 4, 12, 14]",5.402545696243577,7.75
