item,name,type,category,subcategory,label,countryLabel,subclass_ofLabel,text_distribution,std_text,avg_text,len,entropy_text,gini_text,sum_over_texts,ref_distribution,std_ref,avg_ref,sum_over_ref,entropy_ref,gini_ref,h_adj_descr,h_nat_descr,h_adj_engtext,h_nat_engtext
http://www.wikidata.org/entity/Q4491179,floral designer,concept,fashion,designer,cultural agnostic,0,designer,"[18151, 6311, 4358]",6094.137966567179,9606.666666666666,3,-389149.71610517084,-388279685,28820,"[28, 4, 3]",11.556623882239812,11.666666666666666,35,-147.36082531977635,-808,0,0,8.0,1.0
http://www.wikidata.org/entity/Q30326006,Florida A&M Lady Rattlers basketball,concept,sports,sports club,cultural exclusive,United States,sports club,"[579]",0.0,579.0,1,-5313.725912495767,-335240,579,"[2]",0.0,2.0,2,-2.0,-3,0,0,0.0,0.0
http://www.wikidata.org/entity/Q730654,Florida Department of Environmental Protection,entity,politics,government agency,cultural exclusive,United States,0,"[9790, 1372, 2661]",3702.054774791367,4607.666666666667,3,-174362.21493131068,-104807404,13823,"[17, 3, 2]",6.847546194724712,7.333333333333333,22,-76.24175580341924,-301,0,0,0.0,0.0
http://www.wikidata.org/entity/Q92340,Floris Michael Neusüss,entity,visual arts,photographer,cultural representative,0,0,"[791, 2493, 5722, 10144, 1967, 2094, 213, 1506]",3069.2419157668232,3116.25,8,-304338.2736385607,-153050079,24930,"[6, 6, 4, 31, 3, 7, 5]",9.12498252724075,8.857142857142858,62,-228.61564806165052,-1131,1,0,3.0,1.0
http://www.wikidata.org/entity/Q69652198,FloSports,entity,media,streaming service,cultural agnostic,United States,0,"[7322]",0.0,7322.0,1,-93999.99751090589,-53611683,7322,"[49]",0.0,49.0,49,-275.1207823616452,-2400,0,0,1.0,0.0
http://www.wikidata.org/entity/Q28407920,flour sack fabric,entity,fashion,textile,cultural agnostic,0,0,"[853, 13109]",6128.0,6981.0,2,-187613.59248091312,-172573489,13962,"[1, 14]",6.5,7.5,15,-53.302968908806456,-196,0,0,1.0,1.0
http://www.wikidata.org/entity/Q2613628,Flow Festival,concept,music,music festival,cultural exclusive,Finland,music festival,"[1810, 6410, 8703, 1193, 557, 647, 5584, 502]",3020.9367648959487,3175.75,8,-311870.9882785862,-153691575,25406,"[2, 23, 39, 19, 2, 2, 15, 2]",12.747548783981962,13.0,104,-457.48659321449486,-2651,0,1,1.0,1.0
http://www.wikidata.org/entity/Q3482189,Flugumýri Arson,entity,history,historical event,cultural exclusive,Iceland,0,"[1390, 2027, 1349]",310.4001002290789,1588.6666666666667,3,-50806.13048984373,-7860629,4766,"[4, 5]",0.5,4.5,9,-19.60964047443681,-40,0,0,2.0,2.0
http://www.wikidata.org/entity/Q2071567,flying club,concept,sports,sports club,cultural agnostic,0,sports club,"[1608, 662, 1256, 2291, 287, 3839, 1397, 2450, 377, 1237, 2223, 679, 6448, 843, 692, 1682]",1508.2353189551525,1748.1875,16,-313444.6848242472,-85294932,27971,"[1, 2, 1, 6, 3, 2, 1, 9, 1]",2.6434171674156266,2.888888888888889,26,-52.793987519471216,-137,0,0,1.0,0.0
http://www.wikidata.org/entity/Q131689,flying disc,concept,sports,sports equipment,cultural agnostic,0,sports equipment,"[629, 882, 1077, 4289, 536, 2478, 3159, 416, 2877, 4002, 4471, 10186, 11365, 1685, 12946, 2342, 829, 1226, 2378, 6706, 2061, 1789, 252, 7435, 735, 1923, 6509, 4204, 677, 1714, 8823, 405, 1847, 5900, 6254, 916, 1557, 1400, 2724, 12526, 16529, 1793, 2574, 11390, 4082, 3024, 6839, 1491, 536, 1601, 64, 71, 2212]",3803.2254115150577,3704.4528301886794,53,-2454666.890865993,-1493937197,196336,"[3, 4, 4, 4, 1, 1, 18, 2, 5, 8, 4, 4, 28, 11, 1, 1, 8, 4, 3, 5, 1, 4, 3, 4, 6, 2, 1, 2, 2, 4, 1, 2]",5.386524708705976,4.71875,151,-430.71205410827577,-1640,0,0,3.0,2.0
http://www.wikidata.org/entity/Q2917486,flying or gliding animal,concept,biology,animal,cultural agnostic,0,Animalia,"[35336, 4006, 38042, 1087, 1325, 1524, 18056, 22812, 765, 26720, 27097, 8540, 1909, 34478, 8079, 767, 101]",13750.495374027145,13567.29411764706,17,-3351262.2259083707,-6343509075,230644,"[75, 8, 82, 3, 19, 8, 2, 66, 31, 11, 1, 41, 2]",28.56260641480571,26.846153846153847,349,-1936.1696539174682,-19974,0,0,4.0,4.0
http://www.wikidata.org/entity/Q1428466,flying submarine,entity,transportation,mode of transport,cultural agnostic,0,airplane,"[1735, 17598, 6222, 1313, 788, 998, 15511, 1145]",6519.505958084555,5663.75,8,-603962.7472921524,-596656175,45310,"[2, 2, 13, 7, 3, 2, 3, 7]",3.6550478793033614,4.875,39,-102.91846024896759,-296,0,0,2.0,0.0
http://www.wikidata.org/entity/Q266157,FMP/Free Music Production,entity,music,record label,cultural representative,Germany,0,"[7070, 1955, 3974, 1334]",2237.2100231091404,3583.25,4,-173145.12616288717,-71379156,14333,"[11, 2, 7]",3.6817870057290873,6.666666666666667,20,-59.70523225941349,-173,1,0,1.0,0.0
http://www.wikidata.org/entity/Q1587665,foam board,concept,architecture,building material,cultural agnostic,0,building material,"[488, 2617, 2882, 3112, 777, 795, 1002, 609, 2207, 864]",986.601444353291,1535.3,10,-166989.30069520028,-33305284,15353,"[1, 4, 1, 1, 1, 1, 3]",1.1605769149479943,1.7142857142857142,12,-12.754887502163468,-29,0,0,0.0,0.0
http://www.wikidata.org/entity/Q1435207,Fok Ming Shan,entity,sports,athlete,cultural exclusive,0,0,"[155, 234, 194, 198, 166, 131]",33.30999182761166,179.66666666666666,6,-8100.095288165085,-200337,1078,"[2, 1, 1, 2, 3, 2]",0.6871842709362768,1.8333333333333333,11,-10.754887502163468,-22,0,0,0.0,0.0
http://www.wikidata.org/entity/Q496797,Folimage,entity,comics and anime,animation studio,cultural representative,France,0,"[1705, 3653, 227, 6486, 773]",2279.255176587299,2568.8,5,-152862.8810029989,-58968687,12844,"[10, 16]",3.0,13.0,26,-97.21928094887363,-355,0,0,1.0,0.0
http://www.wikidata.org/entity/Q1147867,folk costume of Albania,concept,fashion,traditional costume,cultural exclusive,Albania,traditional costume,"[25078, 3679, 2181, 2591, 26628, 3778, 3823, 23195, 2227, 4498, 2434, 1592, 9297, 20082, 3296, 4652, 2147, 2440, 2497]",8518.92509800883,7690.263157894737,19,-1989707.4769870427,-2502532412,146115,"[13, 6, 2, 1, 1, 9, 9, 2, 3, 5, 2, 10, 2, 9, 9, 1, 2, 2]",3.798960221617502,4.888888888888889,88,-239.31660031755825,-689,1,0,1.0,2.0
http://www.wikidata.org/entity/Q28674584,Folk costumes of Podhale,entity,fashion,traditional costume,cultural exclusive,Poland,traditional costume,"[1658, 1323, 3020, 10967, 1673, 1260]",3470.663021031508,3316.8333333333335,6,-244442.53337333063,-138281310,19901,"[1, 3, 5, 11, 1, 3]",3.415650255319866,4.0,24,-59.17316328377402,-165,0,0,1.0,0.0
http://www.wikidata.org/entity/Q1068640,folk religion,concept,philosophy and religion,religion,cultural agnostic,0,religion,"[2064, 1846, 9958, 17018, 1605, 1394, 19253, 1525, 15349, 397, 1493, 1312, 2447, 40, 1383, 9278, 2532, 1288, 2605, 20615, 1551, 1164, 2374, 427, 598, 1113, 1790, 634, 1545, 8198, 14785, 166, 5352, 17812, 1119, 2102, 412, 7127, 3293, 2981, 866, 1963, 1870, 1424, 97, 1921]",5615.818924503944,4262.739130434783,46,-2550025.584529868,-2286584885,196086,"[3, 1, 43, 49, 2, 68, 1, 34, 2, 3, 2, 5, 24, 1, 2, 55, 2, 6, 1, 3, 11, 9, 1, 15, 6, 47, 3, 7, 1, 4, 3, 2, 15, 1]",18.18294192815425,12.705882352941176,432,-2074.295840045941,-16729,0,0,9.0,1.0
http://www.wikidata.org/entity/Q646264,Fondation suisse,entity,architecture,architectural structure,cultural exclusive,France,0,"[2108, 1403, 2137, 2045, 8866, 699, 1701]",2557.8933216414557,2708.4285714285716,7,-225201.7201796626,-97148824,18959,"[1, 3, 4, 2, 3]",1.019803902718557,2.6,13,-19.509775004326936,-38,0,1,1.0,0.0
http://www.wikidata.org/entity/Q1278380,food art,concept,visual arts,visual arts,cultural agnostic,0,visual arts,"[5780, 1810, 3498, 9385, 5125, 3414, 3336]",2285.4795325877567,4621.142857142857,7,-399116.8489168222,-186048645,32348,"[21, 3, 1, 29, 2, 5, 5]",10.167976942442426,9.428571428571429,66,-263.0942831880906,-1345,0,0,7.0,0.0
http://www.wikidata.org/entity/Q5465302,food biotechnology,entity,food,food,cultural agnostic,0,0,"[9493, 48541]",19524.0,29017.0,2,-881061.350681458,-2446345729,58034,"[13, 229]",108.0,121.0,242,-1843.2833838100341,-52609,0,0,4.0,7.0
http://www.wikidata.org/entity/Q3480053,food presentation,concept,gestures and habits,tradition,cultural agnostic,0,tradition,"[423, 9652, 823, 5200, 7141, 1130, 670, 4203, 5943, 837, 814]",3086.2001965025797,3348.7272727272725,11,-453876.7211282253,-228124665,36836,"[1, 20, 2, 2, 9, 8, 2]",6.340668863192042,6.285714285714286,44,-144.96788691072805,-557,0,0,2.0,2.0
http://www.wikidata.org/entity/Q16920961,foot model,concept,fashion,model,cultural agnostic,0,model,"[892, 281]",305.5,586.5,2,-11028.176506710992,-874624,1173,"[2, 1]",0.5,1.5,3,-2.0,-4,0,0,0.0,0.0
http://www.wikidata.org/entity/Q262090,football,concept,sports,sports equipment,cultural agnostic,0,ball,"[5303, 748, 3183, 1909, 10058, 661, 888, 3521, 982, 741, 906, 449, 2813, 757, 6152, 87, 299, 6111]",2668.704267830327,2531.5555555555557,18,-547166.539772305,-243553607,45568,"[5, 1, 5, 2, 21, 3, 6, 1, 3, 15]",6.2577951388648065,6.2,62,-201.08085577000924,-775,0,0,2.0,1.0
http://www.wikidata.org/entity/Q105216541,Football Hawk,entity,comics and anime,manga,cultural representative,0,0,"[1195, 1139, 1079, 1133]",41.07006208906921,1136.5,4,-46147.91879655515,-5173275,4546,"[15, 18, 13, 15]",1.7853571071357126,15.25,61,-240.37108423005137,-942,1,0,1.0,0.0
http://www.wikidata.org/entity/Q5466264,football in Indonesia,concept,sports,sport,cultural agnostic,Indonesia,sport,"[947, 425, 7317, 296, 8564, 2038]",3372.8651890245087,3264.5,6,-243716.8990297042,-132199078,19587,"[6, 1, 27, 2, 22]",10.781465577554844,11.6,58,-243.99923317276114,-1253,0,1,5.0,5.0
http://www.wikidata.org/entity/Q117321337,football player,concept,sports,athlete,cultural agnostic,0,athlete,"[11986, 12492, 543, 335, 3502, 5685]",4930.090513593257,5757.166666666667,6,-452283.30267050996,-344704562,34543,"[47, 45, 1, 1, 17, 1]",20.146684315015435,18.666666666666668,112,-577.6859336649401,-4525,0,0,8.0,2.0
http://www.wikidata.org/entity/Q28083137,football team,concept,sports,sports team,cultural agnostic,0,sports team,"[1049, 1934, 444, 2402, 3713, 3212, 378, 220, 2023, 2484, 1290]",1115.757045742471,1740.8181818181818,11,-212478.48790359517,-47028978,19149,"[1, 1, 2, 1, 1, 1, 1, 10, 1]",2.8065179867366865,2.111111111111111,19,-35.219280948873624,-110,0,0,3.0,0.0
http://www.wikidata.org/entity/Q161928,footwear,concept,fashion,clothing,cultural agnostic,0,clothing,"[1559, 357, 345, 2265, 5039, 2551, 762, 1079, 2459, 17235, 303, 14723, 449, 20028, 249, 475, 2662, 268, 772, 1556, 2004, 5857, 124, 6553, 6322, 890, 2562, 2889, 215, 4433, 210, 1105, 513, 15629, 1084, 951, 929, 986, 1326, 1028, 5301, 1669, 21497, 1451, 5192, 644, 4526, 1067, 178, 539, 947, 261, 831, 5946, 602, 3248, 284, 42, 848]",4854.278205193995,3149.4745762711864,59,-2368274.1442512954,-1975509212,185819,"[4, 6, 1, 4, 1, 1, 52, 5, 1, 34, 3, 1, 1, 1, 8, 1, 3, 3, 3, 1, 50, 1, 1, 1, 2, 3, 8, 9, 1, 1, 3, 1, 1, 1]",12.546419001363914,6.382352941176471,217,-901.7674769393097,-6736,0,0,9.0,7.0
http://www.wikidata.org/entity/Q734268,For the Man Who Has Everything,entity,comics and anime,comics,cultural representative,0,0,"[1715, 10793, 14283, 613, 5622, 22996, 3875]",7432.812786446821,8556.714285714286,7,-815252.5155870145,-899248456,59897,"[1, 13, 5, 6, 1]",4.4,5.2,26,-75.22513181459794,-231,0,0,1.0,0.0
http://www.wikidata.org/entity/Q13377214,forage,concept,biology,plant,cultural agnostic,0,Plantae,"[2622, 494, 1743, 2127, 4073, 4908, 1832, 405, 4539, 2248, 4180, 50051, 517, 368, 2407, 491, 24200, 3936, 3570, 194, 2409, 2465]",10844.36380945504,5444.5,22,-1657759.0034535397,-3239341746,119779,"[4, 4, 1, 8, 9, 1, 2, 7, 5, 2, 1, 6, 7, 7, 3, 1]",2.704163456597992,4.25,68,-163.35808135711773,-405,0,0,5.0,0.0
http://www.wikidata.org/entity/Q5467207,forb,concept,biology,plant,cultural agnostic,0,Plantae,"[1036, 1394, 563, 2608, 1337, 273, 750, 486, 620, 1659, 1923, 445, 2061]",702.1440958670427,1165.7692307692307,13,-158352.7505338212,-24076314,15155,"[4, 3, 3, 8, 3, 3, 3, 1]",1.8708286933869709,3.5,28,-55.77443751081734,-125,0,0,1.0,0.0
http://www.wikidata.org/entity/Q571943,Ford Germany,entity,transportation,automobile manufacturer,cultural agnostic,Germany,0,"[3822, 505, 390, 10991, 13365, 11777, 2487, 745, 13278, 2213, 177, 2714, 2351]",5044.817480175475,4985.7692307692305,13,-843594.0314995097,-654005016,64815,"[7, 19, 23, 1, 5, 31, 4, 2, 1]",10.466878978738388,10.333333333333334,93,-379.59375829557257,-1946,0,0,3.0,2.0
http://www.wikidata.org/entity/Q571934,Ford of Europe,entity,transportation,automobile manufacturer,cultural agnostic,Germany,0,"[3724, 562, 408, 20054, 19455, 30333, 655, 29798, 3252, 401, 1758, 169, 134, 631]",11123.80654089164,7952.428571428572,14,-1585700.0143904826,-2617722689,111334,"[6, 2, 14, 3, 3, 27, 2, 1, 1]",8.18007214191376,6.555555555555555,59,-210.70448147587396,-988,0,0,5.0,7.0
http://www.wikidata.org/entity/Q1437082,fore-edge painting,concept,visual arts,painting,cultural agnostic,0,painting,"[6761, 14292, 4255, 7272, 1633]",4231.316797404798,6842.6,5,-445301.1864691331,-323626082,34213,"[9, 35, 4, 14, 2]",11.855800268223144,12.8,64,-271.35719951486107,-1521,0,0,3.0,3.0
http://www.wikidata.org/entity/Q109655120,formatotroph,concept,biology,organism,cultural agnostic,0,organism,"[7256]",0.0,7256.0,1,-93057.90062127497,-52649535,7256,"[26]",0.0,26.0,26,-122.21143267166839,-675,0,0,1.0,0.0
http://www.wikidata.org/entity/Q767942,Formula 5000,entity,sports,sport,cultural agnostic,0,0,"[4649, 8491, 8493, 4468, 1146, 6157, 765, 781, 1471, 6353, 4552, 793, 508]",2888.470572555779,3740.5384615384614,13,-599729.0079736013,-290353572,48627,"[2, 6, 23, 6, 1, 2, 6, 2]",6.726812023536855,6.0,48,-156.57125000229212,-649,0,0,3.0,1.0
http://www.wikidata.org/entity/Q446575,Fort d'Illange,entity,architecture,architectural structure,cultural exclusive,France,0,"[4905, 5975, 15839, 1541]",5323.329597160033,7065.0,4,-372381.8118297577,-313008251,28260,"[6, 8, 11]",2.0548046676563256,8.333333333333334,25,-77.5635228093372,-220,0,1,3.0,2.0
http://www.wikidata.org/entity/Q714431,Fort Provintia,entity,architecture,building,cultural exclusive,中華民國,0,"[493, 3478, 1773, 3322, 941, 1993, 540, 2496, 1599, 9279, 379, 260, 8967]",2910.47570482943,2732.3076923076924,13,-429915.3984712257,-207172863,35520,"[3, 1, 1, 5, 1, 5, 1, 9, 2, 3]",2.4677925358506134,3.1,31,-63.25838096618137,-156,0,0,3.0,1.0
http://www.wikidata.org/entity/Q1003131,Fortepan collection,entity,history,archive,cultural exclusive,Hungary,0,"[1111, 11534, 529, 4896, 2280]",4022.239028203073,4070.0,5,-257107.02981321045,-163716533,20350,"[48, 15, 6]",18.05547008526779,23.0,69,-342.1913339730702,-2564,0,1,3.0,1.0
http://www.wikidata.org/entity/Q8011595,fortune-telling,concept,gestures and habits,ritual,cultural agnostic,0,ritual,"[5911, 5545, 5376, 762, 987, 19153, 499, 15992, 849, 18389, 2880, 8637, 17816, 4583, 31053, 1668, 589, 1298, 7008, 327, 4274, 4368, 12784, 863, 520, 3639, 766, 703, 8618, 3140]",7319.062623724433,6299.9,30,-2539534.9291697126,-2797722530,188997,"[1, 4, 1, 2, 3, 38, 31, 33, 7, 44, 8, 21, 1, 1, 2, 4, 1, 20, 1, 6, 15, 25]",13.544310506904292,12.227272727272728,269,-1196.9744667072102,-7324,0,0,2.0,2.0
http://www.wikidata.org/entity/Q2850019,fossorial,concept,biology,animal,cultural agnostic,0,Animalia,"[7161, 737, 1317, 9638, 10816, 1982, 483, 9328, 923, 944, 975, 1231, 3122]",3787.103070770461,3742.846153846154,13,-610876.2351321204,-368563610,48657,"[16, 1, 3, 12, 20, 1, 32, 1, 1, 1, 2]",10.025587099727122,8.181818181818182,90,-360.2129994085646,-1841,0,0,0.0,0.0
http://www.wikidata.org/entity/Q3272147,found footage,entity,films,film genre,cultural agnostic,0,found footage,"[2132, 2495, 10753, 8218, 10090, 16032, 944, 3334, 9172, 13620, 3649, 2453, 2603, 816, 2347, 1390, 3224, 894, 1794, 2276, 2153, 1083, 530]",4383.431366886467,4434.869565217391,23,-1296573.0810488798,-894298387,102002,"[4, 8, 14, 1, 22, 5, 8, 31, 79, 1, 10, 2, 1, 15, 3, 2, 10, 2, 4, 5]",17.269264605072216,11.35,227,-1026.0053185297234,-8540,0,0,2.0,0.0
http://www.wikidata.org/entity/Q118886,Four Cardinal Principles,entity,politics,policy,cultural exclusive,People's Republic of China,0,"[1246, 2133, 3110, 1706, 847, 1100, 1097, 720, 729, 929, 2383, 1266, 690, 1373, 1039, 422]",689.8692697714546,1299.375,16,-218849.90128325508,-34628719,20790,"[7, 3, 17, 7, 1, 6, 8, 4, 8, 8, 1, 1, 1, 6]",4.186957397072241,5.571428571428571,78,-224.56427472087958,-679,0,0,1.0,1.0
http://www.wikidata.org/entity/Q2644123,Fox Film Corporation,entity,media,film studio,cultural representative,United States,0,"[10531, 316, 3240, 271, 4565, 11554, 11164, 1655, 11894, 1909, 10979, 5929, 242, 1074, 2065, 32876, 6720, 10457, 1021, 11413, 12272, 747, 1206]",7212.134243608204,6700.0,23,-2070091.8561720338,-2228812247,154100,"[27, 2, 3, 27, 1, 27, 2, 1, 5, 2, 9, 32, 2, 6, 2]",11.324702596045906,9.866666666666667,148,-615.5495156691488,-3383,1,0,2.0,0.0
http://www.wikidata.org/entity/Q245418,foxtrot,concept,performing arts,dance,cultural representative,0,dance,"[234, 874, 1007, 266, 10187, 4206, 1115, 1404, 3701, 14743, 1308, 17105, 813, 6199, 447, 2331, 21302, 242, 1114, 389, 2570, 1495, 84, 1059, 1224, 1551, 214, 310, 518, 358, 4691, 1439, 4183, 4176, 225, 5660, 4147, 1446, 10028, 8041, 1780, 756, 438, 685]",4674.418174505211,3319.659090909091,44,-1857231.487168543,-1446294156,146065,"[3, 27, 3, 1, 25, 27, 10, 1, 21, 3, 1, 1, 3, 1, 2, 3, 3, 5, 10, 23, 18, 3, 1]",9.375590718629487,8.478260869565217,195,-757.5319856421505,-3674,0,0,2.0,0.0
http://www.wikidata.org/entity/Q3080277,Fraction,concept,gestures and habits,ritual,cultural representative,0,ritual,"[440, 5068, 8617, 834, 8073, 9412, 3288, 1607]",3422.42275068043,4667.375,8,-471527.6742235156,-267978934,37339,"[4, 12, 1, 1, 42, 4, 5]",13.55864059166248,9.857142857142858,69,-297.1065222397986,-1966,0,0,1.0,0.0
http://www.wikidata.org/entity/Q2131593,framing,concept,architecture,architectural structure,cultural agnostic,United States,fixed construction,"[6290, 1705, 23461, 1433, 1290, 712, 5645, 867, 2149, 4457, 2942, 1604, 5977, 47, 312]",5597.959228941283,3926.0666666666666,15,-758820.3743303217,-701267204,58891,"[8, 1, 32, 1, 1, 8, 7, 6]",9.539392014169456,8.0,64,-243.16125945873017,-1239,0,0,3.0,3.0
http://www.wikidata.org/entity/Q366597,Francesc Capdevila,entity,comics and anime,comics artist,cultural exclusive,0,0,"[11705, 1388, 6127, 16172, 1788]",5739.925888023294,7436.0,5,-495185.70952208,-441204225,37180,"[3, 5, 11]",3.39934634239519,6.333333333333333,19,-54.41827578161055,-154,1,0,4.0,0.0
http://www.wikidata.org/entity/Q872953,Francesco Arcangeli,entity,food,cook,cultural exclusive,0,0,"[7008, 4765, 5629, 3343, 6764]",1347.683850166648,5501.8,5,-343074.6343667972,-160430274,27509,"[4, 11, 11, 4]",3.5,7.5,30,-92.10749561002054,-273,1,0,2.0,1.0
http://www.wikidata.org/entity/Q53048,Francesco Maselli,entity,films,film director,cultural representative,0,0,"[770, 3793, 2201, 1861, 2357, 471, 2815, 4259, 286, 9533, 201, 1713, 1208, 3881, 2099, 537, 1457]",2181.352599335962,2320.1176470588234,17,-461594.21645492816,-172401165,39442,"[4, 6, 4, 4, 3, 2, 4, 8, 5, 2, 1, 6, 2, 1]",1.979486637221574,3.7142857142857144,52,-109.38407798525417,-247,1,0,1.0,0.0
http://www.wikidata.org/entity/Q53050,Francesco Rosi,entity,films,film director,cultural representative,0,0,"[939, 597, 813, 1353, 1418, 4401, 926, 10107, 5754, 17246, 3078, 565, 1266, 6237, 1288, 22951, 2456, 394, 2524, 2497, 1622, 24368, 1597, 625, 380, 691, 3008, 268, 5162, 1555, 1329, 1858, 4374, 472, 209, 103, 714, 389, 1015, 3692, 7652, 1782, 1773]",5425.47763175929,3522.046511627907,43,-1945560.2020423354,-1799146623,151448,"[6, 2, 5, 5, 18, 28, 10, 1, 2, 30, 1, 11, 5, 27, 7, 1, 11, 4, 1, 1, 1, 12, 15, 3, 3]",8.699425268372618,8.4,210,-787.7029096582871,-3655,1,0,3.0,3.0
http://www.wikidata.org/entity/Q62644,Francis Buchholz,entity,music,musician,cultural representative,0,0,"[468, 687, 194, 1658, 1816, 665, 4338, 3851, 4786, 382, 1169, 4228, 1313, 811, 1242, 789, 1324, 314]",1480.2776818665134,1668.611111111111,18,-336773.0265197987,-89558730,30035,"[2, 2, 4, 1, 6, 3, 4, 9, 2, 2]",2.29128784747792,3.5,35,-72.79398751947122,-174,1,0,1.0,2.0
http://www.wikidata.org/entity/Q931577,"Franciscan friary and church of St John the Baptist, Kraljeva Sutjeska",entity,history,archive,cultural exclusive,Bosnia and Herzegovina,0,"[3023, 3123, 1072, 709, 2094, 4589, 1644]",1250.6128783234929,2322.0,7,-185194.44085090308,-48690015,16254,"[2, 2, 2, 4, 1, 5]",1.3743685418725535,2.6666666666666665,16,-25.60964047443681,-53,0,0,1.0,0.0
http://www.wikidata.org/entity/Q3547,Franciszek Karpiński,entity,literature,writer,cultural exclusive,0,0,"[1003, 9051, 4734, 1887, 2640, 2462, 2626, 2370, 2369, 2346, 389, 662, 1349, 2482, 34076, 2460, 607, 4444]",7467.86838151157,4330.944444444444,18,-1026062.9449954035,-1341470482,77957,"[1, 7, 4, 4, 2, 11, 4, 4, 3, 2, 20, 2, 4, 6]",4.757378801527632,5.285714285714286,74,-210.40845666365115,-707,1,0,2.0,1.0
http://www.wikidata.org/entity/Q370079,François Maistre,entity,performing arts,theatrical director,cultural exclusive,0,0,"[2005, 730, 578, 331, 2343, 364, 3145, 412, 8710, 4580, 382]",2470.166769221988,2143.6363636363635,11,-279430.8400433671,-117665907,23580,"[6, 6, 1, 2, 2, 2, 4, 2, 2, 1]",1.7776388834631178,2.8,28,-49.01955000865387,-109,0,0,1.0,0.0
http://www.wikidata.org/entity/Q2291452,François Massialot,entity,food,cook,cultural representative,0,0,"[1766, 2050, 2410, 336, 866, 1402, 2209, 1205]",666.1527602584861,1530.5,8,-131476.40290802327,-22289517,12244,"[9, 1, 2, 1, 1, 2, 1]",2.718042512920064,2.4285714285714284,17,-32.529325012980806,-92,1,0,2.0,0.0
http://www.wikidata.org/entity/Q444539,Françoise Prévost,entity,performing arts,choreographer,cultural exclusive,0,0,"[189, 773, 484, 2059, 1440, 1655, 1203, 2186, 717, 994, 2464]",705.8686811591249,1287.6363636363635,11,-149653.18312209568,-23718837,14164,"[3, 1, 2, 2, 5, 2, 3, 5]",1.3635890143294642,2.875,23,-38.72905595320056,-80,1,0,1.0,0.0
http://www.wikidata.org/entity/Q3476410,Francophone Scrabble,entity,sports,sport,cultural representative,0,0,"[5622, 6944]",661.0,6283.0,2,-158648.72218326875,-79826019,12566,"[14]",0.0,14.0,14,-53.302968908806456,-195,1,0,5.0,5.0
http://www.wikidata.org/entity/Q215919,Frank Auerbach,entity,visual arts,artist,cultural representative,0,0,"[257, 767, 1498, 7693, 9800, 10607, 1040, 2423, 1106, 819, 8104, 1151, 381, 1668, 150, 9981, 3581, 1553, 420, 3006, 4631, 488, 3008, 490, 707, 1265, 256]",3265.3820809257113,2846.296296296296,27,-943597.4398998366,-506631313,76850,"[12, 4, 7, 5, 45, 48, 7, 9, 3, 2, 1, 10, 21, 3, 3, 2, 1, 8, 17, 11, 4, 10, 1]",12.302888221923103,10.173913043478262,234,-962.1555801631864,-5861,1,0,2.0,2.0
http://www.wikidata.org/entity/Q512997,Frank Brunner,entity,comics and anime,comics artist,cultural representative,0,0,"[136, 5394, 5255, 5039, 1560, 208, 625, 3971]",2214.1078903251305,2773.5,8,-266185.7653531146,-100756607,22188,"[5, 11, 15, 5, 3, 5, 12]",4.242640687119285,8.0,56,-179.26046567326583,-573,1,0,1.0,0.0
http://www.wikidata.org/entity/Q67378,Frank Eugene,entity,visual arts,photographer,cultural representative,0,0,"[274, 706, 1280, 3061, 4985, 2478, 406, 3976, 306, 4022, 215, 2450, 1178]",1590.1250555562265,1949.0,13,-289741.88200188876,-82252282,25337,"[4, 3, 3, 1, 4, 4, 2, 1, 5]",1.3333333333333333,3.0,27,-47.11941547876375,-96,0,0,2.0,2.0
http://www.wikidata.org/entity/Q62896,Frank Peterson,entity,music,musician,cultural representative,0,0,"[403, 690, 2039, 3980, 3681, 2022, 1829, 498, 1815, 1242, 389, 251, 3953, 339, 1559, 1305, 1977, 2536]",1188.5056391624685,1694.888888888889,18,-338309.154754963,-77133491,30508,"[5, 1, 3, 2, 1, 9, 2, 1, 4, 1]",2.4269322199023193,2.9,29,-56.89385298958109,-142,1,0,3.0,0.0
http://www.wikidata.org/entity/Q256268,Frank Robbins,entity,comics and anime,comics artist,cultural representative,0,0,"[198, 711, 3048, 4030, 3760, 609, 2272, 674, 3800, 1282, 3289]",1419.195255612743,2152.090909090909,11,-270594.3096103496,-73101714,23673,"[7, 7, 26, 18, 2, 1, 12, 7, 5]",7.588164923983944,9.444444444444445,85,-312.85372654393035,-1320,0,0,1.0,0.0
